docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512002801-1342	1	Quantity	43	47	T3	1RRh	{"unit": "RRh"}
S0019103512002801-1342	1	MeasuredProperty	35	41	T8	radius	{"HasQuantity": "T3"}
S0019103512002801-1342	1	MeasuredEntity	0	4	T7	Rhea	{"HasProperty": "T8"}
S0019103512002801-1342	2	Quantity	50	56	T1	764 km	{"unit": "km"}
S0019103512002801-1342	2	MeasuredProperty	35	41	T8	radius	{"HasQuantity": "T1"}
S0019103512002801-1342	2	MeasuredEntity	0	4	T7	Rhea	{"HasProperty": "T8"}
S0019103512002801-1342	3	Quantity	139	145	T4	8.74Rs	{"unit": "Rs"}
S0019103512002801-1342	3	MeasuredProperty	121	129	T9	distance	{"HasQuantity": "T4"}
S0019103512002801-1342	3	MeasuredEntity	101	115	T10	circular orbit	{"HasProperty": "T9"}
S0019103512002801-1342	3	Qualifier	162	179	T2	(1Rs = 60,268 km)	{"Qualifies": "T4"}
S0019103512002801-1342	3	Qualifier	147	161	T11	rom its center	{"Qualifies": "T4"}
S0019103512002801-1342	4	Quantity	163	166	T5	1Rs	{"unit": "Rs"}
S0019103512002801-1342	5	Quantity	169	178	T6	60,268 km	{"unit": "km"}
