docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003533-5031	1	Quantity	129	141	T1	around 450 K	{"mods": ["IsApproximate"], "unit": "K"}
S0019103512003533-5031	1	MeasuredEntity	91	114	T6	exospheric temperatures	{"HasQuantity": "T1"}
S0019103512003533-5031	1	Qualifier	142	155	T7	near the pole	{"Qualifies": "T1"}
S0019103512003533-5031	2	Quantity	159	171	T2	around 180 K	{"mods": ["IsApproximate"], "unit": "K"}
S0019103512003533-5031	2	MeasuredEntity	91	114	T6	exospheric temperatures	{"HasQuantity": "T2"}
S0019103512003533-5031	2	Qualifier	172	188	T8	near the equator	{"Qualifies": "T2"}
S0019103512003533-5031	3	Quantity	265	275	T3	420 ± 30 K	{"mods": ["HasTolerance"], "unit": "K"}
S0019103512003533-5031	3	MeasuredEntity	239	261	T10	exospheric temperature	{"HasQuantity": "T3"}
S0019103512003533-5031	3	Qualifier	276	287	T9	near 29.5°N	{"Qualifies": "T3"}
S0019103512003533-5031	4	Quantity	281	287	T12	29.5°N	{"unit": "°N"}
S0019103512003533-5031	5	Quantity	376	386	T4	488 ± 14 K	{"mods": ["HasTolerance"], "unit": "K"}
S0019103512003533-5031	5	MeasuredEntity	239	261	T10	exospheric temperature	{"HasQuantity": "T4"}
S0019103512003533-5031	6	Quantity	512	533	T5	of the order of 450 K	{"mods": ["IsApproximate"], "unit": "K"}
S0019103512003533-5031	6	MeasuredEntity	451	495	T11	low and mid-latitude exospheric temperatures	{"HasQuantity": "T5"}
