docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-3488	1	Quantity	181	187	T10	3 mbar	{"unit": "mbar"}
S0019103512004009-3488	1	MeasuredProperty	188	193	T9	level	{"HasQuantity": "T10"}
S0019103512004009-3488	1	MeasuredEntity	109	125	T3	upper atmosphere	{"HasProperty": "T9"}
S0019103512004009-3488	2	Quantity	550	566	T1	1300 K to 3500 K	{"mods": ["IsRange"], "unit": "K"}
S0019103512004009-3488	2	MeasuredProperty	515	526	T5	temperature	{"HasQuantity": "T1"}
S0019103512004009-3488	2	MeasuredEntity	109	125	T3	upper atmosphere	{"HasProperty": "T5"}
S0019103512004009-3488	2	Qualifier	527	536	T4	increases	{"Qualifies": "T1"}
S0019103512004009-3488	2	Qualifier	567	588	T6	near the 1 μbar level	{"Qualifies": "T4"}
S0019103512004009-3488	3	Quantity	576	582	T7	1 μbar	{"unit": "μbar"}
S0019103512004009-3488	3	MeasuredProperty	583	588	T11	level	{"HasQuantity": "T7"}
S0019103512004009-3488	3	MeasuredEntity	109	125	T3	upper atmosphere	{"HasProperty": "T11"}
S0019103512004009-3488	4	Quantity	812	818	T2	3 mbar	{"unit": "mbar"}
S0019103512004009-3488	4	MeasuredProperty	819	824	T8	level	{"HasQuantity": "T2"}
S0019103512004009-3488	4	MeasuredEntity	109	125	T3	upper atmosphere	{"HasProperty": "T8"}
