docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0021979713004438-2148	1	Quantity	132	137	T3	10 μM	{"unit": "μM"}
S0021979713004438-2148	1	MeasuredEntity	138	143	T4	FeCl3	{"HasQuantity": "T3"}
S0021979713004438-2148	2	Quantity	193	199	T1	15 min	{"unit": "min"}
S0021979713004438-2148	2	MeasuredEntity	200	215	T2	Mefp-1 spectrum	{"HasQuantity": "T1"}
S0021979713004438-2148	3	Quantity	888	897	T5	1540 cm−1	{"unit": "cm−1"}
S0021979713004438-2148	3	MeasuredProperty	898	902	T8	peak	{"HasQuantity": "T5"}
S0021979713004438-2148	3	MeasuredEntity	17	41	T17	in situ ATR-FTIR spectra	{"HasProperty": "T8"}
S0021979713004438-2148	4	Quantity	952	961	T6	1550 cm−1	{"unit": "cm−1"}
S0021979713004438-2148	4	MeasuredProperty	943	948	T9	peaks	{"HasQuantity": "T6"}
S0021979713004438-2148	4	MeasuredEntity	17	41	T17	in situ ATR-FTIR spectra	{"HasProperty": "T9"}
S0021979713004438-2148	5	Quantity	966	975	T7	1536 cm−1	{"unit": "cm−1"}
S0021979713004438-2148	5	MeasuredProperty	943	948	T9	peaks	{"HasQuantity": "T7"}
S0021979713004438-2148	5	MeasuredEntity	17	41	T17	in situ ATR-FTIR spectra	{"HasProperty": "T9"}
S0021979713004438-2148	6	Quantity	1049	1058	T10	1540 cm−1	{"unit": "cm−1"}
S0021979713004438-2148	6	MeasuredProperty	1059	1063	T11	peak	{"HasQuantity": "T10"}
S0021979713004438-2148	6	MeasuredEntity	17	41	T17	in situ ATR-FTIR spectra	{"HasProperty": "T11"}
S0021979713004438-2148	7	Quantity	1460	1469	T13	1485 cm−1	{"unit": "cm−1"}
S0021979713004438-2148	7	MeasuredProperty	1450	1455	T12	peaks	{"HasQuantity": "T13"}
S0021979713004438-2148	7	MeasuredEntity	17	41	T17	in situ ATR-FTIR spectra	{"HasProperty": "T12"}
S0021979713004438-2148	8	Quantity	1474	1483	T14	1260 cm−1	{"unit": "cm−1"}
S0021979713004438-2148	8	MeasuredProperty	1450	1455	T12	peaks	{"HasQuantity": "T14"}
S0021979713004438-2148	8	MeasuredEntity	17	41	T17	in situ ATR-FTIR spectra	{"HasProperty": "T12"}
S0021979713004438-2148	9	Quantity	1827	1836	T16	1423 cm−1	{"unit": "cm−1"}
S0021979713004438-2148	9	MeasuredProperty	1815	1823	T15	shoulder	{"HasQuantity": "T16"}
S0021979713004438-2148	9	MeasuredEntity	17	41	T17	in situ ATR-FTIR spectra	{"HasProperty": "T15"}
