docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0016236113008041-3290	1	Quantity	139	145	T1	<1 ppm	{"mods": ["IsRange"], "unit": "ppm"}
S0016236113008041-3290	1	MeasuredProperty	100	114	T7	Concentrations	{"HasQuantity": "T1"}
S0016236113008041-3290	1	MeasuredEntity	18	39	T8	gaseous major element	{"HasProperty": "T7"}
S0016236113008041-3290	2	Quantity	203	207	T5	0.63	{"unit": "ppm"}
S0016236113008041-3290	2	MeasuredProperty	185	199	T18	concentrations	{"HasQuantity": "T5"}
S0016236113008041-3290	2	MeasuredEntity	152	154	T9	Fe	{"HasProperty": "T18"}
S0016236113008041-3290	2	Qualifier	217	220	T12	ppm	{"Qualifies": "T5"}
S0016236113008041-3290	3	Quantity	212	220	T2	0.51 ppm	{"unit": "ppm"}
S0016236113008041-3290	3	MeasuredProperty	185	199	T10	concentrations	{"HasQuantity": "T2"}
S0016236113008041-3290	3	MeasuredEntity	159	161	T19	Si	{"HasProperty": "T10"}
S0016236113008041-3290	4	Quantity	257	265	T3	1000 ppm	{"unit": "ppm"}
S0016236113008041-3290	4	MeasuredEntity	266	269	T11	SO2	{"HasQuantity": "T3"}
S0016236113008041-3290	5	Quantity	424	438	T4	0 and 2000 ppm	{"mods": ["IsList"], "unit": "ppm"}
S0016236113008041-3290	5	MeasuredEntity	439	442	T6	SO2	{"HasQuantity": "T4"}
