docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0022459611006116-1160	1	Quantity	176	181	T21-1	99.9%	{"unit": "%"}
S0022459611006116-1160	1	MeasuredEntity	151	165	T11-1	anhydrous MgF2	{"HasQuantity": "T21-1"}
S0022459611006116-1160	2	Quantity	278	281	T32-2	1:3	
S0022459611006116-1160	2	MeasuredProperty	311	317	T52-2	ratios	{"HasQuantity": "T32-2"}
S0022459611006116-1160	2	MeasuredEntity	290	310	T62-2	stoichiometric molar	{"HasProperty": "T52-2"}
S0022459611006116-1160	2	Qualifier	348	354	T72-2	Mg3NF3	{"Qualifies": "T52-2"}
S0022459611006116-1160	3	Quantity	286	289	T43-3	1:1	
S0022459611006116-1160	3	MeasuredProperty	311	317	T53-3	ratios	{"HasQuantity": "T43-3"}
S0022459611006116-1160	3	MeasuredEntity	290	310	T63-3	stoichiometric molar	{"HasProperty": "T53-3"}
S0022459611006116-1160	3	Qualifier	363	368	T83-3	Mg2NF	{"Qualifies": "T53-3"}
