docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0016236113008041-3031	1	Quantity	597	598	T15	2	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	1	MeasuredEntity	599	614	T16	different coals	{"HasQuantity": "T15"}
S0016236113008041-3031	2	Quantity	855	860	T17	eight	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	2	MeasuredEntity	861	867	T18	cycles	{"HasQuantity": "T17"}
S0016236113008041-3031	3	Quantity	868	886	T1	from ∼20 to 40 ppm	{"mods": ["IsApproximate", "IsRange"], "unit": "ppm"}
S0016236113008041-3031	3	MeasuredProperty	848	849	T11	B	{"HasQuantity": "T1"}
S0016236113008041-3031	3	MeasuredEntity	41	50	T40	limestone	{"HasProperty": "T11"}
S0016236113008041-3031	3	Qualifier	850	867	T9	over eight cycles	{"Qualifies": "T11"}
S0016236113008041-3031	3	Qualifier	836	844	T34	increase	{"Qualifies": "T1"}
S0016236113008041-3031	3	Qualifier	808	821	T10	Lea Hall coal	{"Qualifies": "T1"}
S0016236113008041-3031	4	Quantity	951	956	T35	first	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	4	MeasuredEntity	957	962	T36	cycle	{"HasQuantity": "T35"}
S0016236113008041-3031	5	Quantity	964	971	T2	∼15 ppm	{"mods": ["IsApproximate"], "unit": "ppm"}
S0016236113008041-3031	5	MeasuredProperty	917	919	T13	Cu	{"HasQuantity": "T2"}
S0016236113008041-3031	5	MeasuredEntity	921	928	T12	sorbent	{"HasProperty": "T13"}
S0016236113008041-3031	5	Qualifier	944	962	T14	in the first cycle	{"Qualifies": "T2"}
S0016236113008041-3031	5	Qualifier	973	1026	T37	remained the same over eight cycles for the two coals	{"Qualifies": "T2"}
S0016236113008041-3031	6	Quantity	996	1001	T19	eight	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	6	MeasuredEntity	1002	1008	T20	cycles	{"HasQuantity": "T19"}
S0016236113008041-3031	7	Quantity	1017	1020	T21	two	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	7	MeasuredEntity	1021	1026	T22	coals	{"HasQuantity": "T21"}
S0016236113008041-3031	8	Quantity	1047	1051	T23	five	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	8	MeasuredEntity	1052	1058	T24	cycles	{"HasQuantity": "T23"}
S0016236113008041-3031	9	Quantity	1082	1106	T3	from ∼20 ppm to ∼180 ppm	{"mods": ["IsApproximate", "IsRange"], "unit": "ppm"}
S0016236113008041-3031	9	MeasuredProperty	917	919	T13	Cu	{"HasQuantity": "T3"}
S0016236113008041-3031	9	MeasuredEntity	921	928	T12	sorbent	{"HasProperty": "T13"}
S0016236113008041-3031	9	Qualifier	1032	1081	T38	increased over five cycles in the presence of RDF	{"Qualifies": "T3"}
S0016236113008041-3031	10	Quantity	1244	1265	T6	from ∼250 to ∼550 ppm	{"mods": ["IsApproximate", "IsRange"], "unit": "ppm"}
S0016236113008041-3031	10	MeasuredProperty	1108	1110	T39	Na	{"HasQuantity": "T6"}
S0016236113008041-3031	10	MeasuredEntity	1137	1144	T41	sorbent	{"HasProperty": "T39"}
S0016236113008041-3031	10	Qualifier	1198	1206	T4	increase	{"Qualifies": "T6"}
S0016236113008041-3031	10	Qualifier	1222	1235	T25	Lea Hall coal	{"Qualifies": "T6"}
S0016236113008041-3031	11	Quantity	1270	1290	T5	from ∼200 to 400 ppm	{"mods": ["IsApproximate", "IsRange"], "unit": "ppm"}
S0016236113008041-3031	11	MeasuredProperty	1108	1110	T39	Na	{"HasQuantity": "T5"}
S0016236113008041-3031	11	MeasuredEntity	1137	1144	T41	sorbent	{"HasProperty": "T39"}
S0016236113008041-3031	11	Qualifier	1198	1206	T4	increase	{"Qualifies": "T5"}
S0016236113008041-3031	11	Qualifier	1240	1243	T26	RDF	{"Qualifies": "T5"}
S0016236113008041-3031	12	Quantity	1410	1413	T28	two	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	12	MeasuredEntity	1414	1419	T29	fuels	{"HasQuantity": "T28"}
S0016236113008041-3031	13	Quantity	1460	1465	T30	eight	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	13	MeasuredEntity	1466	1472	T31	cycles	{"HasQuantity": "T30"}
S0016236113008041-3031	14	Quantity	1547	1551	T42	five	{"mods": ["IsCount"], "unit": "count"}
S0016236113008041-3031	14	MeasuredEntity	1552	1558	T43	cycles	{"HasQuantity": "T42"}
S0016236113008041-3031	15	Quantity	1559	1583	T7	from ∼50 ppm to ∼150 ppm	{"mods": ["IsApproximate", "IsRange"], "unit": "ppm"}
S0016236113008041-3031	15	MeasuredProperty	1421	1423	T33	Ti	{"HasQuantity": "T7"}
S0016236113008041-3031	15	MeasuredEntity	1504	1511	T32	sorbent	{"HasProperty": "T33"}
S0016236113008041-3031	15	Qualifier	1488	1496	T27	increase	{"Qualifies": "T7"}
S0016236113008041-3031	15	Qualifier	1512	1558	T8	cycled in the presence of RDF over five cycles	{"Qualifies": "T7"}
