docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-3962	1	Quantity	55	61	T1	8250 K	{"mods": ["IsMean"], "unit": "K"}
S0019103512004009-3962	1	MeasuredProperty	35	51	T2	mean temperature	{"HasQuantity": "T1"}
S0019103512004009-3962	1	MeasuredEntity	69	94	T4	thermosphere of HD209458b	{"HasProperty": "T2"}
S0019103512004009-3962	1	Qualifier	95	111	T5	with p0 = 1 μbar	{"Qualifies": "T2"}
S0019103512004009-3962	2	Quantity	105	111	T6	1 μbar	{"unit": "μbar"}
S0019103512004009-3962	2	MeasuredEntity	100	102	T3	p0	{"HasQuantity": "T6"}
S0019103512004009-3962	3	Quantity	258	268	T7	ηnet = 0.5	{"unit": "ηnet"}
S0019103512004009-3962	4	Quantity	316	326	T8	5–10 times	{"mods": ["IsRange"], "unit": "times"}
S0019103512004009-3962	4	MeasuredProperty	291	299	T9	XUV flux	{"HasQuantity": "T8"}
S0019103512004009-3962	4	MeasuredEntity	303	312	T10	HD209458b	{"HasProperty": "T9"}
S0019103512004009-3962	4	Qualifier	253	268	T11	with ηnet = 0.5	{"Qualifies": "T9"}
S0019103512004009-3962	4	Qualifier	334	367	T15	than the corresponding solar flux	{"Qualifies": "T9"}
S0019103512004009-3962	4	Qualifier	327	333	T17	higher	{"Qualifies": "T8"}
S0019103512004009-3962	5	Quantity	518	523	T12	twice	{"unit": "Unspecified"}
S0019103512004009-3962	5	MeasuredProperty	485	498	T13	rotation rate	{"HasQuantity": "T12"}
S0019103512004009-3962	5	MeasuredEntity	502	510	T14	HD209458	{"HasProperty": "T13"}
S0019103512004009-3962	5	Qualifier	532	563	T16	as the rotation rate of the Sun	{"Qualifies": "T13"}
S0019103512004009-3962	5	Qualifier	524	531	T18	as fast	{"Qualifies": "T12"}
