docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0021979713004438-1969	1	Quantity	153	158	T51-1	10 μM	{"unit": "μM"}
S0021979713004438-1969	1	MeasuredEntity	159	164	T71-1	FeCl3	{"HasQuantity": "T51-1"}
S0021979713004438-1969	2	Quantity	290	296	T82-2	pH 7–8	{"mods": ["IsRange"], "unit": "pH"}
S0021979713004438-1969	2	MeasuredEntity	278	286	T92-2	solution	{"HasQuantity": "T82-2"}
S0021979713004438-1969	3	Quantity	354	357	T13-3	10%	{"unit": "%"}
S0021979713004438-1969	3	MeasuredEntity	358	362	T123-3	NaOH	{"HasQuantity": "T13-3"}
S0021979713004438-1969	4	Quantity	454	461	T44-4	3.91 nm	{"unit": "nm"}
S0021979713004438-1969	4	MeasuredProperty	442	450	T134-4	Rq value	{"HasQuantity": "T44-4"}
S0021979713004438-1969	5	Quantity	469	484	T25-5	500 nm × 500 nm	{"unit": "nm"}
S0021979713004438-1969	5	MeasuredEntity	485	497	T35-5	scanned area	{"HasQuantity": "T25-5"}
