docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032386113005454-2865	1	Quantity	3	19	T1-1	room temperature	
S0032386113005454-2865	1	MeasuredEntity	50	82	T2-1	S-CSR particle-modified polymers	{"HasQuantity": "T1-1"}
S0032386113005454-2865	2	Quantity	278	295	T1-2	10 wt% and 20 wt%	{"unit": "%"}
S0032386113005454-2865	2	MeasuredEntity	296	325	T2-2	S-CSR-modified epoxy polymers	{"HasQuantity": "T1-2"}
S0032386113005454-2865	3	Quantity	649	657	T1-3	0.296 μm	{"mods": ["IsMean"], "unit": "μm"}
S0032386113005454-2865	3	MeasuredProperty	598	611	T2-3	mean diameter	{"HasQuantity": "T1-3"}
S0032386113005454-2865	3	MeasuredEntity	621	629	T5-3	cavities	{"HasProperty": "T2-3"}
S0032386113005454-2865	4	Quantity	774	781	T1-4	0.18 μm	{"mods": ["IsMean"], "unit": "μm"}
S0032386113005454-2865	4	MeasuredProperty	697	710	T2-4	mean diameter	{"HasQuantity": "T1-4"}
S0032386113005454-2865	4	MeasuredEntity	718	733	T4-4	S-CSR particles	{"HasProperty": "T2-4"}
S0032386113005454-2865	5	Quantity	1662	1678	T1-5	room temperature	
S0032386113005454-2865	5	MeasuredEntity	1644	1651	T2-5	samples	{"HasQuantity": "T1-5"}
S0032386113005454-2865	6	Quantity	1755	1762	T1-6	−109 °C	{"unit": "°C"}
S0032386113005454-2865	6	MeasuredProperty	1736	1745	T4-6	cavitated	{"HasQuantity": "T1-6"}
S0032386113005454-2865	6	MeasuredEntity	1720	1735	T3-6	S-CSR particles	{"HasProperty": "T4-6"}
