docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213671113000738-667	1	Quantity	370	378	T1-1	25 ng/ml	{"unit": "ng/ml"}
S2213671113000738-667	1	MeasuredEntity	345	368	T3-1	interferon gamma (IFN-γ	{"HasQuantity": "T1-1"}
S2213671113000738-667	1	Qualifier	379	388	T4-1	for 48 hr	{"Qualifies": "T3-1"}
S2213671113000738-667	2	Quantity	383	388	T1-2	48 hr	{"unit": "hr"}
S2213671113000738-667	2	MeasuredProperty	333	368	T4-2	response to interferon gamma (IFN-γ	{"HasQuantity": "T1-2"}
S2213671113000738-667	2	MeasuredEntity	92	117	T3-2	iPSC-derived neural cells	{"HasProperty": "T4-2"}
S2213671113000738-667	3	Quantity	440	459	T1-3	approximately 1:100	{"mods": ["IsApproximate"]}
S2213671113000738-667	3	MeasuredProperty	406	435	T3-3	expression level of the mRNAs	{"HasQuantity": "T1-3"}
S2213671113000738-667	3	MeasuredEntity	40	117	T4-3	major histocompatibility complex class I (MHC-I) in iPSC-derived neural cells	{"HasProperty": "T3-3"}
S2213671113000738-667	3	Qualifier	460	545	T2-3	compared with peripheral blood cells in both fibroblast- and blood-cell-derived iPSCs	{"Qualifies": "T3-3"}
