docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1750583613004192-714	1	Quantity	55	70	T1-1	circa July 2002	{"mods": ["IsApproximate"]}
S1750583613004192-714	1	MeasuredEntity	4	26	T2-1	Sleipner plume profile	{"HasQuantity": "T1-1"}
S1750583613004192-714	2	Quantity	128	132	T1-2	5 Mt	{"unit": "Mt"}
S1750583613004192-714	2	MeasuredProperty	136	144	T4-2	injected	{"HasQuantity": "T1-2"}
S1750583613004192-714	2	MeasuredEntity	145	148	T3-2	CO2	{"HasProperty": "T4-2"}
S1750583613004192-714	3	Quantity	176	180	T1-3	nine	{"mods": ["IsCount"]}
S1750583613004192-714	3	MeasuredEntity	181	193	T2-3	plume layers	{"HasQuantity": "T1-3"}
S1750583613004192-714	4	Quantity	379	383	T1-4	1999	
S1750583613004192-714	4	MeasuredProperty	361	375	T3-4	first appeared	{"HasQuantity": "T1-4"}
S1750583613004192-714	4	MeasuredEntity	349	360	T2-4	ninth layer	{"HasProperty": "T3-4"}
S1750583613004192-714	5	Quantity	422	441	T1-5	approximately 220 m	{"mods": ["IsApproximate"], "unit": "m"}
S1750583613004192-714	5	MeasuredProperty	413	421	T3-5	migrated	{"HasQuantity": "T1-5"}
S1750583613004192-714	5	MeasuredEntity	405	408	T2-5	CO2	{"HasProperty": "T3-5"}
S1750583613004192-714	5	Qualifier	442	482	T4-5	vertically from the injection point (IP)	{"Qualifies": "T3-5"}
S1750583613004192-714	6	Quantity	486	495	T1-6	1012 mbsl	{"unit": "mbsl"}
S1750583613004192-714	6	MeasuredEntity	462	482	T3-6	injection point (IP)	{"HasQuantity": "T1-6"}
S1750583613004192-714	7	Quantity	499	506	T1-7	3 years	{"unit": "years"}
S1750583613004192-714	7	MeasuredProperty	413	421	T3-7	migrated	{"HasQuantity": "T1-7"}
S1750583613004192-714	7	MeasuredEntity	405	408	T2-7	CO2	{"HasProperty": "T3-7"}
