docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1359645413009816-2227	1	Quantity	26	28	T1-1	14	{"mods": ["IsCount"]}
S1359645413009816-2227	1	MeasuredEntity	29	36	T2-1	samples	{"HasQuantity": "T1-1"}
S1359645413009816-2227	2	Quantity	49	54	T1-2	three	{"mods": ["IsCount"]}
S1359645413009816-2227	2	MeasuredEntity	65	90	T2-2	positions of the HPT disk	{"HasQuantity": "T1-2"}
S1359645413009816-2227	3	Quantity	107	110	T1-3	Six	{"mods": ["IsCount"]}
S1359645413009816-2227	3	MeasuredEntity	111	118	T2-3	samples	{"HasQuantity": "T1-3"}
S1359645413009816-2227	4	Quantity	159	162	T1-4	9mm	{"unit": "mm"}
S1359645413009816-2227	4	MeasuredProperty	147	153	T3-4	radius	{"HasQuantity": "T1-4"}
S1359645413009816-2227	4	MeasuredEntity	107	118	T4-4	Six samples	{"HasProperty": "T3-4"}
S1359645413009816-2227	4	Qualifier	124	141	T5-4	cut from the disk	{"Qualifies": "T4-4"}
S1359645413009816-2227	5	Quantity	228	246	T1-5	9.3 and r = 7.3 mm	{"mods": ["IsList"], "unit": "mm"}
S1359645413009816-2227	5	MeasuredProperty	215	220	T3-5	radii	{"HasQuantity": "T1-5"}
S1359645413009816-2227	5	MeasuredEntity	185	197	T2-5	Four samples	{"HasProperty": "T3-5"}
