docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103511004994-1399	1	Quantity	32	45	T1-1	62 satellites	{"mods": ["IsCount"]}
S0019103511004994-1399	1	MeasuredEntity	49	55	T2-1	Saturn	{"HasQuantity": "T1-1"}
S0019103511004994-1399	2	Quantity	92	112	T1-2	3.95 Saturn radii RS	{"unit": "Saturn radii RS"}
S0019103511004994-1399	2	MeasuredProperty	80	88	T4-2	distance	{"HasQuantity": "T1-2"}
S0019103511004994-1399	2	MeasuredEntity	0	9	T2-2	Enceladus	{"HasProperty": "T4-2"}
S0019103511004994-1399	2	Qualifier	57	74	T3-2	orbits the planet	{"Qualifies": "T4-2"}
S0019103511004994-1399	3	Quantity	120	129	T1-3	60,268 km	{"unit": "km"}
S0019103511004994-1399	3	MeasuredEntity	114	117	T3-3	1RS	{"HasQuantity": "T1-3"}
S0019103511004994-1399	4	Quantity	241	247	T1-4	252 km	{"unit": "km"}
S0019103511004994-1399	4	MeasuredProperty	221	232	T2-4	radius REnc	{"HasQuantity": "T1-4"}
S0019103511004994-1399	4	MeasuredEntity	0	9	T4-4	Enceladus	{"HasProperty": "T2-4"}
S0019103511004994-1399	5	Quantity	512	516	T1-5	1979	
S0019103511004994-1399	5	MeasuredProperty	480	492	T3-5	first flybys	{"HasQuantity": "T1-5"}
S0019103511004994-1399	5	MeasuredEntity	500	510	T2-5	Pioneer 11	{"HasProperty": "T3-5"}
S0019103511004994-1399	6	Quantity	530	534	T3-6	1980	
S0019103511004994-1399	6	MeasuredProperty	480	492	T1-6	first flybys	{"HasQuantity": "T3-6"}
S0019103511004994-1399	6	MeasuredEntity	519	528	T2-6	Voyager 1	{"HasProperty": "T1-6"}
S0019103511004994-1399	7	Quantity	551	555	T1-7	1981	
S0019103511004994-1399	7	MeasuredProperty	480	492	T3-7	first flybys	{"HasQuantity": "T1-7"}
S0019103511004994-1399	7	MeasuredEntity	540	549	T2-7	Voyager 2	{"HasProperty": "T3-7"}
S0019103511004994-1399	8	Quantity	735	750	T1-8	since July 2004	{"mods": ["IsRange"]}
S0019103511004994-1399	8	MeasuredProperty	715	734	T3-8	orbit around Saturn	{"HasQuantity": "T1-8"}
S0019103511004994-1399	8	MeasuredEntity	692	710	T2-8	Cassini spacecraft	{"HasProperty": "T3-8"}
S0019103511004994-1399	9	Quantity	775	783	T1-9	14 times	
S0019103511004994-1399	9	MeasuredProperty	756	774	T3-9	flown by Enceladus	{"HasQuantity": "T1-9"}
S0019103511004994-1399	9	MeasuredEntity	692	710	T2-9	Cassini spacecraft	{"HasProperty": "T3-9"}
S0019103511004994-1399	9	Qualifier	784	805	T4-9	between 2005 and 2010	{"Qualifies": "T3-9"}
S0019103511004994-1399	10	Quantity	784	805	T1-10	between 2005 and 2010	{"mods": ["IsRange"]}
S0019103511004994-1399	10	MeasuredProperty	756	783	T3-10	flown by Enceladus 14 times	{"HasQuantity": "T1-10"}
S0019103511004994-1399	10	MeasuredEntity	692	710	T2-10	Cassini spacecraft	{"HasProperty": "T3-10"}
