docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167880913001229-1304	1	Quantity	111	137	T1-1	up to 11.25 Mg ha−1 year−1	{"mods": ["IsRange"], "unit": "Mg ha−1 year−1"}
S0167880913001229-1304	1	MeasuredEntity	87	106	T3-1	organic fertilisers	{"HasQuantity": "T1-1"}
S0167880913001229-1304	2	Quantity	329	333	T1-2	0.24	
S0167880913001229-1304	2	MeasuredProperty	325	326	T3-2	p	{"HasQuantity": "T1-2"}
S0167880913001229-1304	2	MeasuredEntity	143	169	T2-2	no significant differences	{"HasProperty": "T3-2"}
S0167880913001229-1304	3	Quantity	439	446	T1-3	0–10 cm	{"mods": ["IsRange"], "unit": "cm"}
S0167880913001229-1304	3	MeasuredProperty	447	452	T4-3	depth	{"HasQuantity": "T1-3"}
S0167880913001229-1304	3	MeasuredEntity	453	456	T3-3	SOC	{"HasProperty": "T4-3"}
S0167880913001229-1304	4	Quantity	463	467	T1-4	0.18	
S0167880913001229-1304	4	MeasuredProperty	458	460	T3-4	r2	{"HasQuantity": "T1-4"}
S0167880913001229-1304	4	MeasuredEntity	357	377	T2-4	positive correlation	{"HasProperty": "T3-4"}
S0167880913001229-1304	5	Quantity	471	477	T1-5	< 0.01	{"mods": ["IsRange"]}
S0167880913001229-1304	5	MeasuredProperty	469	470	T2-5	p	{"HasQuantity": "T1-5"}
S0167880913001229-1304	5	MeasuredEntity	357	377	T3-5	positive correlation	{"HasProperty": "T2-5"}
S0167880913001229-1304	6	Quantity	571	574	T1-6	two	{"mods": ["IsCount"]}
S0167880913001229-1304	6	MeasuredEntity	575	592	T2-6	lower soil depths	{"HasQuantity": "T1-6"}
S0167880913001229-1304	7	Quantity	670	677	T1-7	0–40 cm	{"mods": ["IsRange"], "unit": "cm"}
S0167880913001229-1304	7	MeasuredProperty	678	683	T3-7	depth	{"HasQuantity": "T1-7"}
S0167880913001229-1304	7	MeasuredEntity	684	687	T4-7	SOC	{"HasProperty": "T3-7"}
