docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0950705113001895-23682	1	Quantity	300	303	T1-1	two	{"mods": ["IsCount"]}
S0950705113001895-23682	1	MeasuredEntity	304	314	T2-1	algorithms	{"HasQuantity": "T1-1"}
S0950705113001895-23682	2	Quantity	358	361	T1-2	six	{"mods": ["IsCount"]}
S0950705113001895-23682	2	MeasuredEntity	362	371	T2-2	data sets	{"HasQuantity": "T1-2"}
S0950705113001895-23682	3	Quantity	564	566	T1-3	5%	{"unit": "%"}
S0950705113001895-23682	3	MeasuredEntity	537	551	T3-3	updating ratio	{"HasQuantity": "T1-3"}
S0950705113001895-23682	4	Quantity	657	660	T1-4	two	{"mods": ["IsCount"]}
S0950705113001895-23682	4	MeasuredEntity	661	671	T2-4	algorithms	{"HasQuantity": "T1-4"}
S0950705113001895-23682	5	Quantity	787	790	T1-5	two	{"mods": ["IsCount"]}
S0950705113001895-23682	5	MeasuredEntity	791	801	T2-5	algorithms	{"HasQuantity": "T1-5"}
S0950705113001895-23682	6	Quantity	950	953	T1-6	two	{"mods": ["IsCount"]}
S0950705113001895-23682	6	MeasuredEntity	954	964	T2-6	algorithms	{"HasQuantity": "T1-6"}
