docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167880913001229-1021	1	Quantity	25	30	T1-1	12.4%	{"unit": "%"}
S0167880913001229-1021	1	MeasuredProperty	12	21	T3-1	decreased	{"HasQuantity": "T1-1"}
S0167880913001229-1021	1	MeasuredEntity	1	11	T2-1	SOC stocks	{"HasProperty": "T3-1"}
S0167880913001229-1021	1	Qualifier	34	44	T5-1	Costa Rica	{"Qualifies": "T2-1"}
S0167880913001229-1021	2	Quantity	49	54	T1-2	0.13%	{"unit": "%"}
S0167880913001229-1021	2	MeasuredProperty	12	21	T3-2	decreased	{"HasQuantity": "T1-2"}
S0167880913001229-1021	2	MeasuredEntity	1	11	T2-2	SOC stocks	{"HasProperty": "T3-2"}
S0167880913001229-1021	2	Qualifier	58	67	T5-2	Nicaragua	{"Qualifies": "T2-2"}
S0167880913001229-1021	3	Quantity	131	140	T1-3	top 10 cm	{"mods": ["IsRange"], "unit": "cm"}
S0167880913001229-1021	3	MeasuredEntity	144	148	T3-3	soil	{"HasQuantity": "T1-3"}
S0167880913001229-1021	4	Quantity	180	188	T1-4	20–40 cm	{"mods": ["IsRange"], "unit": "cm"}
S0167880913001229-1021	4	MeasuredEntity	144	148	T3-4	soil	{"HasQuantity": "T1-4"}
S0167880913001229-1021	5	Quantity	238	245	T1-5	0–10 cm	{"unit": "cm"}
S0167880913001229-1021	5	MeasuredEntity	144	148	T3-5	soil	{"HasQuantity": "T1-5"}
