docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1194	1	Quantity	217	220	T31-1	10%	{"unit": "%"}
S0006322312001096-1194	1	MeasuredProperty	221	230	T61-1	increment	{"HasQuantity": "T31-1"}
S0006322312001096-1194	1	MeasuredEntity	234	238	T71-1	risk	{"HasProperty": "T61-1"}
S0006322312001096-1194	2	Quantity	243	247	T3-2	2.84	
S0006322312001096-1194	2	MeasuredProperty	180	212	T1-2	Age- and sex-adjusted odds ratio	{"HasQuantity": "T3-2"}
S0006322312001096-1194	2	MeasuredEntity	297	342	T2-2	stroke risk score-incident stroke association	{"HasProperty": "T1-2"}
S0006322312001096-1194	3	Quantity	249	252	T22-3	95%	{"unit": "%"}
S0006322312001096-1194	3	MeasuredEntity	253	277	T82-3	confidence interval [CI]	{"HasQuantity": "T22-3"}
S0006322312001096-1194	4	Quantity	278	287	T4-4	1.66–4.88	{"mods": ["IsRange"]}
S0006322312001096-1194	4	MeasuredProperty	180	212	T1-4	Age- and sex-adjusted odds ratio	{"HasQuantity": "T4-4"}
S0006322312001096-1194	4	MeasuredEntity	297	342	T2-4	stroke risk score-incident stroke association	{"HasProperty": "T1-4"}
S0006322312001096-1194	4	Qualifier	249	277	T3-4	95% confidence interval [CI]	{"Qualifies": "T1-4"}
S0006322312001096-1194	5	Quantity	347	351	T2-5	2.25	
S0006322312001096-1194	5	MeasuredProperty	180	212	T1-5	Age- and sex-adjusted odds ratio	{"HasQuantity": "T2-5"}
S0006322312001096-1194	5	MeasuredEntity	379	418	T3-5	CHD risk score-incident CHD association	{"HasProperty": "T1-5"}
S0006322312001096-1194	6	Quantity	353	356	T13-6	95%	{"unit": "%"}
S0006322312001096-1194	6	MeasuredEntity	357	359	T93-6	CI	{"HasQuantity": "T13-6"}
S0006322312001096-1194	7	Quantity	360	369	T3-7	1.92–2.65	{"mods": ["IsRange"]}
S0006322312001096-1194	7	MeasuredProperty	180	212	T1-7	Age- and sex-adjusted odds ratio	{"HasQuantity": "T3-7"}
S0006322312001096-1194	7	MeasuredEntity	379	418	T2-7	CHD risk score-incident CHD association	{"HasProperty": "T1-7"}
S0006322312001096-1194	7	Qualifier	353	359	T4-7	95% CI	{"Qualifies": "T1-7"}
S0006322312001096-1194	8	Quantity	514	518	T3-8	1.34	
S0006322312001096-1194	8	MeasuredProperty	438	449	T1-8	odds ratios	{"HasQuantity": "T3-8"}
S0006322312001096-1194	8	MeasuredEntity	474	477	T2-8	CVD	{"HasProperty": "T1-8"}
S0006322312001096-1194	9	Quantity	520	523	T54-9	95%	{"unit": "%"}
S0006322312001096-1194	9	MeasuredEntity	524	526	T104-9	CI	{"HasQuantity": "T54-9"}
S0006322312001096-1194	10	Quantity	527	536	T1-10	1.11–1.62	
S0006322312001096-1194	10	MeasuredProperty	438	449	T3-10	odds ratios	{"HasQuantity": "T1-10"}
S0006322312001096-1194	10	MeasuredEntity	474	477	T2-10	CVD	{"HasProperty": "T3-10"}
S0006322312001096-1194	10	Qualifier	520	526	T4-10	95% CI	{"Qualifies": "T3-10"}
S0006322312001096-1194	11	Quantity	542	546	T3-11	2.14	
S0006322312001096-1194	11	MeasuredProperty	438	449	T1-11	odds ratios	{"HasQuantity": "T3-11"}
S0006322312001096-1194	11	MeasuredEntity	505	508	T2-11	CHD	{"HasProperty": "T1-11"}
S0006322312001096-1194	12	Quantity	548	551	T45-12	95%	{"unit": "%"}
S0006322312001096-1194	12	MeasuredEntity	552	554	T115-12	CI	{"HasQuantity": "T45-12"}
S0006322312001096-1194	13	Quantity	555	564	T1-13	1.85–2.48	
S0006322312001096-1194	13	MeasuredProperty	438	449	T3-13	odds ratios	{"HasQuantity": "T1-13"}
S0006322312001096-1194	13	MeasuredEntity	505	508	T2-13	CHD	{"HasProperty": "T3-13"}
S0006322312001096-1194	13	Qualifier	548	554	T4-13	95% CI	{"Qualifies": "T3-13"}
