docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1177	1	Quantity	94	98	T1-1	1985	
S0006322312001096-1177	1	MeasuredProperty	79	90	T3-1	established	{"HasQuantity": "T1-1"}
S0006322312001096-1177	1	MeasuredEntity	4	22	T2-1	Whitehall II study	{"HasProperty": "T3-1"}
S0006322312001096-1177	2	Quantity	260	268	T51-2	35 to 55	{"mods": ["IsRange"]}
S0006322312001096-1177	2	MeasuredProperty	255	259	T61-2	aged	{"HasQuantity": "T51-2"}
S0006322312001096-1177	2	MeasuredEntity	202	219	T71-2	target population	{"HasProperty": "T61-2"}
S0006322312001096-1177	3	Quantity	281	283	T1-3	20	{"mods": ["IsCount"]}
S0006322312001096-1177	3	MeasuredEntity	284	309	T2-3	civil service departments	{"HasQuantity": "T1-3"}
S0006322312001096-1177	4	Quantity	341	353	T1-4	1985 to 1988	{"mods": ["IsRange"]}
S0006322312001096-1177	4	MeasuredProperty	313	324	T3-4	recruitment	{"HasQuantity": "T1-4"}
S0006322312001096-1177	4	MeasuredEntity	202	219	T2-4	target population	{"HasProperty": "T3-4"}
S0006322312001096-1177	5	Quantity	384	387	T12-5	73%	
S0006322312001096-1177	5	MeasuredProperty	372	380	T32-5	response	{"HasQuantity": "T12-5"}
S0006322312001096-1177	5	MeasuredEntity	393	399	T42-5	cohort	{"HasProperty": "T32-5"}
S0006322312001096-1177	6	Quantity	413	429	T2-6	10,308 employees	{"unit": "employees"}
S0006322312001096-1177	6	MeasuredEntity	393	399	T1-6	cohort	{"HasQuantity": "T2-6"}
S0006322312001096-1177	7	Quantity	431	439	T1-7	6895 men	{"unit": "men"}
S0006322312001096-1177	7	MeasuredEntity	393	399	T3-7	cohort	{"HasQuantity": "T1-7"}
S0006322312001096-1177	8	Quantity	444	454	T1-8	3413 women	{"unit": "women"}
S0006322312001096-1177	8	MeasuredEntity	393	399	T3-8	cohort	{"HasQuantity": "T1-8"}
S0006322312001096-1177	9	Quantity	536	563	T23-9	approximately every 5 years	{"mods": ["IsApproximate"], "unit": "years"}
S0006322312001096-1177	9	MeasuredProperty	524	535	T83-9	taken place	{"HasQuantity": "T23-9"}
S0006322312001096-1177	9	MeasuredEntity	496	518	T93-9	follow-up examinations	{"HasProperty": "T83-9"}
S0006322312001096-1177	10	Quantity	574	586	T1-10	1991 to 1993	{"mods": ["IsRange"]}
S0006322312001096-1177	10	MeasuredEntity	565	572	T2-10	phase 3	{"HasQuantity": "T1-10"}
S0006322312001096-1177	11	Quantity	592	596	T3-11	8815	
S0006322312001096-1177	11	MeasuredProperty	588	589	T2-11	n	{"HasQuantity": "T3-11"}
S0006322312001096-1177	11	MeasuredEntity	565	572	T1-11	phase 3	{"HasProperty": "T2-11"}
S0006322312001096-1177	12	Quantity	608	620	T2-12	1997 to 1999	{"mods": ["IsRange"]}
S0006322312001096-1177	12	MeasuredEntity	599	606	T1-12	phase 5	{"HasQuantity": "T2-12"}
S0006322312001096-1177	13	Quantity	626	630	T3-13	7870	
S0006322312001096-1177	13	MeasuredProperty	622	623	T2-13	n	{"HasQuantity": "T3-13"}
S0006322312001096-1177	13	MeasuredEntity	599	606	T1-13	phase 5	{"HasProperty": "T2-13"}
S0006322312001096-1177	14	Quantity	642	654	T2-14	2003 to 2004	{"mods": ["IsRange"]}
S0006322312001096-1177	14	MeasuredEntity	633	640	T1-14	phase 7	{"HasQuantity": "T2-14"}
S0006322312001096-1177	15	Quantity	660	664	T2-15	6967	
S0006322312001096-1177	15	MeasuredProperty	656	657	T3-15	n	{"HasQuantity": "T2-15"}
S0006322312001096-1177	15	MeasuredEntity	633	640	T1-15	phase 7	{"HasProperty": "T3-15"}
S0006322312001096-1177	16	Quantity	680	692	T2-16	2008 to 2009	{"mods": ["IsRange"]}
S0006322312001096-1177	16	MeasuredEntity	671	678	T1-16	phase 9	{"HasQuantity": "T2-16"}
S0006322312001096-1177	17	Quantity	698	702	T3-17	6761	
S0006322312001096-1177	17	MeasuredProperty	694	695	T2-17	n	{"HasQuantity": "T3-17"}
S0006322312001096-1177	17	MeasuredEntity	671	678	T1-17	phase 9	{"HasProperty": "T2-17"}
S0006322312001096-1177	18	Quantity	874	879	T1-18	three	{"mods": ["IsCount"]}
S0006322312001096-1177	18	MeasuredEntity	880	896	T2-18	screening cycles	{"HasQuantity": "T1-18"}
S0006322312001096-1177	19	Quantity	1117	1122	T2-19	three	{"mods": ["IsCount"]}
S0006322312001096-1177	19	MeasuredEntity	1123	1134	T1-19	data cycles	{"HasQuantity": "T2-19"}
