docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2211124712002884-903	1	Quantity	4	7	T1-1	two	{"mods": ["IsCount"]}
S2211124712002884-903	1	MeasuredEntity	8	20	T2-1	FTD patients	{"HasQuantity": "T1-1"}
S2211124712002884-903	2	Quantity	194	200	T1-2	8-year	{"unit": "year"}
S2211124712002884-903	2	MeasuredProperty	201	252	T3-2	history of behavioral changes and memory impairment	{"HasQuantity": "T1-2"}
S2211124712002884-903	2	MeasuredEntity	4	20	T4-2	two FTD patients	{"HasProperty": "T3-2"}
S2211124712002884-903	2	Qualifier	253	300	T5-2	at the time of tissue collection for this study	{"Qualifies": "T3-2"}
S2211124712002884-903	3	Quantity	317	325	T1-3	67-year-	{"unit": "year"}
S2211124712002884-903	3	MeasuredProperty	325	328	T2-3	old	{"HasQuantity": "T1-3"}
S2211124712002884-903	3	MeasuredEntity	306	313	T3-3	patient	{"HasProperty": "T2-3"}
S2211124712002884-903	4	Quantity	431	439	T1-4	64-year-	{"unit": "year"}
S2211124712002884-903	4	MeasuredProperty	439	442	T3-4	old	{"HasQuantity": "T1-4"}
S2211124712002884-903	4	MeasuredEntity	414	427	T2-4	other patient	{"HasProperty": "T3-4"}
S2211124712002884-903	5	Quantity	663	671	T1-5	One year	{"unit": "year"}
S2211124712002884-903	5	MeasuredProperty	689	730	T4-5	showed progression of atrophy and gliosis	{"HasQuantity": "T1-5"}
S2211124712002884-903	5	MeasuredEntity	679	688	T3-5	MRI scans	{"HasProperty": "T4-5"}
S2211124712002884-903	5	Qualifier	672	677	T5-5	later	{"Qualifies": "T1-5"}
S2211124712002884-903	6	Quantity	1020	1027	T1-6	64-year	{"unit": "year"}
S2211124712002884-903	6	MeasuredProperty	1028	1031	T2-6	old	{"HasQuantity": "T1-6"}
S2211124712002884-903	6	MeasuredEntity	979	998	T4-6	age-matched subject	{"HasProperty": "T2-6"}
