docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813003036-2011	1	Quantity	244	272	T1-1	range 1013 cm−3 to 1016 cm−3	{"mods": ["IsRange"], "unit": "cm−3"}
S0927024813003036-2011	1	MeasuredEntity	151	172	T3-1	injection level range	{"HasQuantity": "T1-1"}
S0927024813003036-2011	2	Quantity	555	561	T1-2	10 min	{"unit": "min"}
S0927024813003036-2011	2	MeasuredProperty	562	572	T4-2	pre-anneal	{"HasQuantity": "T1-2"}
S0927024813003036-2011	2	MeasuredEntity	497	504	T3-2	samples	{"HasProperty": "T4-2"}
S0927024813003036-2011	3	Quantity	576	582	T1-3	200 °C	{"unit": "°C"}
S0927024813003036-2011	3	MeasuredProperty	562	572	T3-3	pre-anneal	{"HasQuantity": "T1-3"}
S0927024813003036-2011	3	MeasuredEntity	497	504	T5-3	samples	{"HasProperty": "T3-3"}
S0927024813003036-2011	4	Quantity	649	652	T1-4	∼50	{"mods": ["IsApproximate", "IsCount"]}
S0927024813003036-2011	4	MeasuredEntity	653	669	T2-4	close-up flashes	{"HasQuantity": "T1-4"}
S0927024813003036-2011	5	Quantity	920	927	T1-5	<20  ms	{"mods": ["IsRange"], "unit": "ms"}
S0927024813003036-2011	5	MeasuredProperty	812	840	T2-5	aggregated illumination time	{"HasQuantity": "T1-5"}
S0927024813003036-2011	5	MeasuredEntity	848	864	T3-5	flashes of light	{"HasProperty": "T2-5"}
S0927024813003036-2011	6	Quantity	1051	1065	T1-6	more than 24 h	{"mods": ["IsRange"], "unit": "h"}
S0927024813003036-2011	6	MeasuredEntity	1014	1041	T2-6	second lifetime measurement	{"HasQuantity": "T1-6"}
S0927024813003036-2011	6	Qualifier	1066	1071	T4-6	later	{"Qualifies": "T1-6"}
S0927024813003036-2011	7	Quantity	1144	1147	T1-7	two	{"mods": ["IsCount"]}
S0927024813003036-2011	7	MeasuredEntity	1148	1169	T2-7	lifetime measurements	{"HasQuantity": "T1-7"}
S0927024813003036-2011	8	Quantity	1910	1915	T1-8	0.2p0	{"unit": "p0"}
S0927024813003036-2011	8	MeasuredEntity	1885	1900	T2-8	injection level	{"HasQuantity": "T1-8"}
S0927024813003036-2011	9	Quantity	1990	2004	T1-9	≤1.5×1012 cm−3	{"mods": ["IsRange"], "unit": "cm−3"}
S0927024813003036-2011	9	MeasuredProperty	1921	1945	T4-9	bulk iron concentrations	{"HasQuantity": "T1-9"}
S0927024813003036-2011	9	MeasuredEntity	1953	1977	T3-9	“uncontaminated” samples	{"HasProperty": "T4-9"}
