docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0016236113008041-3257	1	Quantity	323	338	T1-1	weight% of 0.34	{"unit": "weight%"}
S0016236113008041-3257	1	MeasuredProperty	276	278	T3-1	Al	{"HasQuantity": "T1-1"}
S0016236113008041-3257	1	MeasuredEntity	301	317	T2-1	unreacted sample	{"HasProperty": "T3-1"}
S0016236113008041-3257	2	Quantity	380	385	T1-2	0.67%	{"unit": "%"}
S0016236113008041-3257	2	MeasuredProperty	276	278	T2-2	Al	{"HasQuantity": "T1-2"}
S0016236113008041-3257	2	MeasuredEntity	400	406	T4-2	4.5 kg	{"HasProperty": "T2-2"}
S0016236113008041-3257	2	Qualifier	416	423	T5-2	samples	{"Qualifies": "T4-2"}
S0016236113008041-3257	3	Quantity	390	395	T1-3	0.66%	{"unit": "%"}
S0016236113008041-3257	3	MeasuredProperty	276	278	T3-3	Al	{"HasQuantity": "T1-3"}
S0016236113008041-3257	3	MeasuredEntity	411	423	T2-3	6 kg samples	{"HasProperty": "T3-3"}
S0016236113008041-3257	4	Quantity	400	415	T1-4	4.5 kg and 6 kg	{"mods": ["IsList"], "unit": "kg"}
S0016236113008041-3257	4	MeasuredEntity	416	423	T3-4	samples	{"HasQuantity": "T1-4"}
S0016236113008041-3257	5	Quantity	466	471	T1-5	3.98%	{"unit": "%"}
S0016236113008041-3257	5	MeasuredProperty	276	278	T3-5	Al	{"HasQuantity": "T1-5"}
S0016236113008041-3257	5	MeasuredEntity	476	499	T2-5	13 kg sample of sorbent	{"HasProperty": "T3-5"}
S0016236113008041-3257	6	Quantity	476	481	T1-6	13 kg	{"unit": "kg"}
S0016236113008041-3257	6	MeasuredEntity	482	499	T2-6	sample of sorbent	{"HasQuantity": "T1-6"}
