docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0257897213007573-574	1	Quantity	41	50	T1-1	2 × 2 μm2	{"unit": "μm2"}
S0257897213007573-574	1	MeasuredEntity	30	39	T2-1	SiC wafer	{"HasQuantity": "T1-1"}
S0257897213007573-574	1	Qualifier	0	10	T4-1	AFM images	{"Qualifies": "T2-1"}
S0257897213007573-574	2	Quantity	68	77	T1-2	2 × 2 μm2	{"unit": "μm2"}
S0257897213007573-574	2	MeasuredEntity	57	66	T2-2	CDC layer	{"HasQuantity": "T1-2"}
S0257897213007573-574	2	Qualifier	0	10	T4-2	AFM images	{"Qualifies": "T2-2"}
S0257897213007573-574	3	Quantity	105	116	T1-3	20 × 20 μm2	{"unit": "μm2"}
S0257897213007573-574	3	MeasuredEntity	88	103	T2-3	dual-layer film	{"HasQuantity": "T1-3"}
S0257897213007573-574	3	Qualifier	0	10	T4-3	AFM images	{"Qualifies": "T2-3"}
S0257897213007573-574	4	Quantity	217	224	T1-4	0.22 nm	{"unit": "nm"}
S0257897213007573-574	4	MeasuredProperty	178	201	T3-4	surface roughness [RMS]	{"HasQuantity": "T1-4"}
S0257897213007573-574	4	MeasuredEntity	229	232	T2-4	SiC	{"HasProperty": "T3-4"}
S0257897213007573-574	5	Quantity	236	243	T1-5	1.46 nm	{"unit": "nm"}
S0257897213007573-574	5	MeasuredProperty	178	201	T3-5	surface roughness [RMS]	{"HasQuantity": "T1-5"}
S0257897213007573-574	5	MeasuredEntity	248	251	T2-5	CDC	{"HasProperty": "T3-5"}
S0257897213007573-574	6	Quantity	308	316	T1-6	54.68 nm	{"unit": "nm"}
S0257897213007573-574	6	MeasuredProperty	261	270	T2-6	roughness	{"HasQuantity": "T1-6"}
S0257897213007573-574	6	MeasuredEntity	274	289	T3-6	dual-layer film	{"HasProperty": "T2-6"}
