docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383913001567-6892	1	Quantity	15	19	T1-1	40 m	{"unit": "m"}
S0378383913001567-6892	1	MeasuredProperty	20	24	T3-1	wide	{"HasQuantity": "T1-1"}
S0378383913001567-6892	1	MeasuredEntity	4	11	T4-1	channel	{"HasProperty": "T3-1"}
S0378383913001567-6892	2	Quantity	29	33	T1-2	90 m	{"unit": "m"}
S0378383913001567-6892	2	MeasuredProperty	34	38	T3-2	long	{"HasQuantity": "T1-2"}
S0378383913001567-6892	2	MeasuredEntity	4	11	T4-2	channel	{"HasProperty": "T3-2"}
S0378383913001567-6892	3	Quantity	44	47	T1-3	two	{"mods": ["IsCount"]}
S0378383913001567-6892	3	MeasuredEntity	48	78	T2-3	symmetrical wall constrictions	{"HasQuantity": "T1-3"}
S0378383913001567-6892	4	Quantity	110	112	T1-4	5°	{"unit": "°"}
S0378383913001567-6892	4	MeasuredProperty	100	107	T5-4	angle β	{"HasQuantity": "T1-4"}
S0378383913001567-6892	4	MeasuredEntity	48	94	T4-4	symmetrical wall constrictions from both sides	{"HasProperty": "T5-4"}
S0378383913001567-6892	4	Qualifier	113	131	T3-4	to the x-direction	{"Qualifies": "T1-4"}
S0378383913001567-6892	5	Quantity	151	156	T1-5	10 m.	{"unit": "m"}
S0378383913001567-6892	5	MeasuredEntity	147	148	T2-5	x	{"HasQuantity": "T1-5"}
S0378383913001567-6892	6	Quantity	185	188	T1-6	two	
S0378383913001567-6892	6	MeasuredEntity	189	204	T2-6	different grids	{"HasQuantity": "T1-6"}
S0378383913001567-6892	7	Quantity	208	216	T1-7	121 × 53	
S0378383913001567-6892	7	MeasuredEntity	217	241	T2-7	regular curvilinear grid	{"HasQuantity": "T1-7"}
S0378383913001567-6892	8	Quantity	357	365	T1-8	121 × 53	
S0378383913001567-6892	8	MeasuredEntity	366	378	T2-8	regular grid	{"HasQuantity": "T1-8"}
S0378383913001567-6892	9	Quantity	438	441	T1-9	1 m	{"unit": "m"}
S0378383913001567-6892	9	MeasuredProperty	422	433	T4-9	water depth	{"HasQuantity": "T1-9"}
S0378383913001567-6892	9	MeasuredEntity	384	413	T3-9	initial and inflow conditions	{"HasProperty": "T4-9"}
S0378383913001567-6892	10	Quantity	469	472	T1-10	2.5	
S0378383913001567-6892	10	MeasuredProperty	450	463	T2-10	Froude number	{"HasQuantity": "T1-10"}
S0378383913001567-6892	10	MeasuredEntity	384	413	T3-10	initial and inflow conditions	{"HasProperty": "T2-10"}
