docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113005727-1203	1	Quantity	390	394	T1-1	2–5%	{"mods": ["IsRange"], "unit": "%"}
S0960148113005727-1203	1	MeasuredProperty	373	379	T4-1	reduce	{"HasQuantity": "T1-1"}
S0960148113005727-1203	1	MeasuredEntity	380	386	T3-1	output	{"HasProperty": "T4-1"}
S0960148113005727-1203	1	Qualifier	17	58	T5-1	imperfections in a turbine's surroundings	{"Qualifies": "T1-1"}
S0960148113005727-1203	2	Quantity	401	403	T1-2	1%	{"unit": "%"}
S0960148113005727-1203	2	MeasuredProperty	373	379	T4-2	reduce	{"HasQuantity": "T1-2"}
S0960148113005727-1203	2	MeasuredEntity	380	386	T3-2	output	{"HasProperty": "T4-2"}
S0960148113005727-1203	2	Qualifier	404	443	T5-2	per 3% increase in turbulence intensity	{"Qualifies": "T1-2"}
S0960148113005727-1203	3	Quantity	408	410	T1-3	3%	{"unit": "%"}
S0960148113005727-1203	3	MeasuredProperty	411	419	T3-3	increase	{"HasQuantity": "T1-3"}
S0960148113005727-1203	3	MeasuredEntity	423	443	T4-3	turbulence intensity	{"HasProperty": "T3-3"}
