docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063312003054-2501	1	Quantity	17	20	T1-1	689	{"mods": ["IsCount"]}
S0032063312003054-2501	1	MeasuredEntity	21	64	T3-1	events of electron precipitation signatures	{"HasQuantity": "T1-1"}
S0032063312003054-2501	2	Quantity	66	68	T1-2	85	{"mods": ["IsCount"]}
S0032063312003054-2501	2	MeasuredEntity	21	64	T4-2	events of electron precipitation signatures	{"HasQuantity": "T1-2"}
S0032063312003054-2501	2	Qualifier	74	127	T2-2	observed with a concurrent acceleration of heavy-ions	{"Qualifies": "T4-2"}
S0032063312003054-2501	3	Quantity	147	150	T1-3	12%	{"unit": "%"}
S0032063312003054-2501	3	MeasuredProperty	90	127	T2-3	concurrent acceleration of heavy-ions	{"HasQuantity": "T1-3"}
S0032063312003054-2501	3	MeasuredEntity	154	209	T4-3	precipitation signatures occurring on ∼5% of MEX orbits	{"HasProperty": "T2-3"}
S0032063312003054-2501	4	Quantity	192	195	T1-4	∼5%	{"mods": ["IsApproximate"], "unit": "%"}
S0032063312003054-2501	4	MeasuredEntity	199	209	T2-4	MEX orbits	{"HasQuantity": "T1-4"}
S0032063312003054-2501	5	Quantity	216	218	T1-5	37	{"mods": ["IsCount"]}
S0032063312003054-2501	5	MeasuredEntity	219	262	T2-5	events of electron precipitation signatures	{"HasQuantity": "T1-5"}
S0032063312003054-2501	6	Quantity	406	408	T1-6	5%	{"unit": "%"}
S0032063312003054-2501	6	MeasuredProperty	338	375	T3-6	peripheral acceleration of heavy-ions	{"HasQuantity": "T1-6"}
S0032063312003054-2501	6	MeasuredEntity	412	436	T2-6	precipitation signatures	{"HasProperty": "T3-6"}
S0032063312003054-2501	7	Quantity	444	447	T1-7	∼2%	{"mods": ["IsApproximate"], "unit": "%"}
S0032063312003054-2501	7	MeasuredProperty	338	375	T4-7	peripheral acceleration of heavy-ions	{"HasQuantity": "T1-7"}
S0032063312003054-2501	7	MeasuredEntity	451	461	T3-7	MEX orbits	{"HasProperty": "T4-7"}
