docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0038071711004354-2389	1	Quantity	103	121	T1-1	0.18 g CO2 m−2 h−1	{"unit": "g CO2 m−2 h−1"}
S0038071711004354-2389	1	MeasuredEntity	83	99	T3-1	autotrophic flux	{"HasQuantity": "T1-1"}
S0038071711004354-2389	2	Quantity	160	163	T1-2	56%	{"unit": "%"}
S0038071711004354-2389	2	MeasuredProperty	83	121	T3-2	autotrophic flux of 0.18 g CO2 m−2 h−1	{"HasQuantity": "T1-2"}
S0038071711004354-2389	2	MeasuredEntity	156	158	T2-2	RS	{"HasProperty": "T3-2"}
S0038071711004354-2389	3	Quantity	207	225	T1-3	0.15 g CO2 m−2 h−1	{"unit": "g CO2 m−2 h−1"}
S0038071711004354-2389	3	MeasuredEntity	175	203	T2-3	heterotrophic component flux	{"HasQuantity": "T1-3"}
S0038071711004354-2389	4	Quantity	253	256	T1-4	44%	{"unit": "%"}
S0038071711004354-2389	4	MeasuredProperty	175	225	T2-4	heterotrophic component flux of 0.15 g CO2 m−2 h−1	{"HasQuantity": "T1-4"}
S0038071711004354-2389	4	MeasuredEntity	156	158	T3-4	RS	{"HasProperty": "T2-4"}
