docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383912000130-3601	1	Quantity	355	374	T1-1	two beach materials	{"unit": "beach materials"}
S0378383912000130-3601	1	MeasuredProperty	346	354	T3-1	involved	{"HasQuantity": "T1-1"}
S0378383912000130-3601	1	MeasuredEntity	334	345	T4-1	experiments	{"HasProperty": "T3-1"}
S0378383912000130-3601	2	Quantity	410	427	T1-2	1.5 mm and 8.5 mm	{"mods": ["IsList"], "unit": "mm"}
S0378383912000130-3601	2	MeasuredProperty	380	406	T3-2	nominal sediment diameters	{"HasQuantity": "T1-2"}
S0378383912000130-3601	2	MeasuredEntity	359	374	T4-2	beach materials	{"HasProperty": "T3-2"}
S0378383912000130-3601	3	Quantity	531	537	T1-3	600 mm	{"unit": "mm"}
S0378383912000130-3601	3	MeasuredProperty	494	513	T3-3	initial water depth	{"HasQuantity": "T1-3"}
S0378383912000130-3601	3	MeasuredEntity	521	530	T4-3	reservoir	{"HasProperty": "T3-3"}
S0378383912000130-3601	4	Quantity	579	585	T1-4	1.5 mm	{"unit": "mm"}
S0378383912000130-3601	4	MeasuredEntity	586	591	T3-4	beach	{"HasQuantity": "T1-4"}
S0378383912000130-3601	5	Quantity	633	639	T1-5	8.5 mm	{"unit": "mm"}
S0378383912000130-3601	5	MeasuredEntity	640	645	T3-5	beach	{"HasQuantity": "T1-5"}
S0378383912000130-3601	6	Quantity	673	678	T1-6	62 mm	{"unit": "mm"}
S0378383912000130-3601	6	MeasuredProperty	664	669	T4-6	level	{"HasQuantity": "T1-6"}
S0378383912000130-3601	6	MeasuredEntity	658	663	T3-6	water	{"HasProperty": "T4-6"}
S0378383912000130-3601	6	Qualifier	679	700	T5-6	in front of the beach	{"Qualifies": "T1-6"}
S0378383912000130-3601	7	Quantity	742	747	T1-7	62 mm	{"unit": "mm"}
S0378383912000130-3601	7	MeasuredProperty	733	738	T4-7	level	{"HasQuantity": "T1-7"}
S0378383912000130-3601	7	MeasuredEntity	721	732	T3-7	groundwater	{"HasProperty": "T4-7"}
S0378383912000130-3601	7	Qualifier	748	764	T5-7	within the beach	{"Qualifies": "T4-7"}
S0378383912000130-3601	8	Quantity	918	922	T1-8	1:10	
S0378383912000130-3601	8	MeasuredProperty	895	900	T2-8	slope	{"HasQuantity": "T1-8"}
S0378383912000130-3601	8	MeasuredEntity	908	913	T3-8	beach	{"HasProperty": "T2-8"}
