docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-5033	1	Quantity	45	55	T1-1	near 1.4Rp	{"mods": ["IsApproximate"], "unit": "Rp"}
S0019103512004009-5033	1	MeasuredProperty	9	19	T4-1	transition	{"HasQuantity": "T1-1"}
S0019103512004009-5033	1	MeasuredEntity	4	8	T3-1	H/H+	{"HasProperty": "T4-1"}
S0019103512004009-5033	1	Qualifier	27	37	T5-1	MC09 model	{"Qualifies": "T4-1"}
S0019103512004009-5033	2	Quantity	174	179	T1-2	2–3Rp	{"mods": ["IsRange"], "unit": "Rp"}
S0019103512004009-5033	2	MeasuredProperty	147	157	T3-2	transition	{"HasQuantity": "T1-2"}
S0019103512004009-5033	2	MeasuredEntity	142	146	T2-2	H/H+	{"HasProperty": "T3-2"}
S0019103512004009-5033	2	Qualifier	158	170	T4-2	moves higher	{"Qualifies": "T1-2"}
S0019103512004009-5033	3	Quantity	380	387	T1-3	30 nbar	{"unit": "nbar"}
S0019103512004009-5033	3	MeasuredProperty	388	393	T3-3	level	{"HasQuantity": "T1-3"}
S0019103512004009-5033	3	MeasuredEntity	401	409	T4-3	C2 model	{"HasProperty": "T3-3"}
S0019103512004009-5033	4	Quantity	413	419	T1-4	3800 K	{"unit": "K"}
S0019103512004009-5033	4	MeasuredProperty	361	372	T4-4	temperature	{"HasQuantity": "T1-4"}
S0019103512004009-5033	4	MeasuredEntity	401	409	T3-4	C2 model	{"HasProperty": "T4-4"}
S0019103512004009-5033	4	Qualifier	380	393	T5-4	30 nbar level	{"Qualifies": "T3-4"}
S0019103512004009-5033	5	Quantity	428	435	T1-5	1000 K.	{"unit": "K"}
S0019103512004009-5033	5	MeasuredProperty	361	372	T5-5	temperature	{"HasQuantity": "T1-5"}
S0019103512004009-5033	5	MeasuredEntity	401	409	T4-5	C2 model	{"HasProperty": "T5-5"}
S0019103512004009-5033	5	Qualifier	424	427	T3-5	not	{"Qualifies": "T1-5"}
S0019103512004009-5033	6	Quantity	549	555	T1-6	1 μbar	{"unit": "μbar"}
S0019103512004009-5033	6	MeasuredProperty	544	546	T3-6	p0	{"HasQuantity": "T1-6"}
S0019103512004009-5033	6	MeasuredEntity	530	540	T2-6	MC09 model	{"HasProperty": "T3-6"}
S0019103512004009-5033	7	Quantity	567	573	T1-7	1300 K	{"unit": "K"}
S0019103512004009-5033	7	MeasuredProperty	562	564	T2-7	T0	{"HasQuantity": "T1-7"}
S0019103512004009-5033	7	MeasuredEntity	530	540	T3-7	MC09 model	{"HasProperty": "T2-7"}
S0019103512004009-5033	8	Quantity	697	702	T1-8	3.4Rp	{"unit": "Rp"}
S0019103512004009-5033	8	MeasuredProperty	674	684	T3-8	transition	{"HasQuantity": "T1-8"}
S0019103512004009-5033	8	MeasuredEntity	669	673	T2-8	H/H+	{"HasProperty": "T3-8"}
S0019103512004009-5033	8	Qualifier	685	693	T4-8	moves up	{"Qualifies": "T3-8"}
S0019103512004009-5033	9	Quantity	1026	1030	T1-9	2–3%	{"unit": "%"}
S0019103512004009-5033	9	MeasuredEntity	986	1009	T2-9	H Lyman α transit depth	{"HasQuantity": "T1-9"}
