docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1190	1	Quantity	673	689	T11-1	at least 5 hours	{"mods": ["IsRange"], "unit": "hours"}
S0006322312001096-1190	1	MeasuredProperty	643	648	T2-1	taken	{"HasQuantity": "T11-1"}
S0006322312001096-1190	1	MeasuredEntity	626	638	T1-1	Venous blood	{"HasProperty": "T2-1"}
S0006322312001096-1190	1	Qualifier	690	722	T3-1	after a light, fat-free breakfas	{"Qualifies": "T11-1"}
S0006322312001096-1190	2	Quantity	770	774	T82-2	−4°C	{"unit": "°C"}
S0006322312001096-1190	2	MeasuredProperty	754	766	T102-2	refrigerated	{"HasQuantity": "T82-2"}
S0006322312001096-1190	2	MeasuredEntity	725	749	T92-2	Serum for lipid analyses	{"HasProperty": "T102-2"}
S0006322312001096-1190	3	Quantity	787	802	T23-3	within 72 hours	{"mods": ["IsRange"], "unit": "hours"}
S0006322312001096-1190	3	MeasuredProperty	779	786	T113-3	assayed	{"HasQuantity": "T23-3"}
S0006322312001096-1190	3	MeasuredEntity	725	749	T93-3	Serum for lipid analyses	{"HasProperty": "T113-3"}
S0006322312001096-1190	4	Quantity	1216	1223	T44-4	2 hours	{"unit": "hours"}
S0006322312001096-1190	4	MeasuredProperty	1207	1212	T2-4	taken	{"HasQuantity": "T44-4"}
S0006322312001096-1190	4	MeasuredEntity	1177	1201	T1-4	new venous blood samples	{"HasProperty": "T2-4"}
S0006322312001096-1190	4	Qualifier	1224	1269	T144-4	postadministration of a 75 g glucose solution	{"Qualifies": "T44-4"}
S0006322312001096-1190	5	Quantity	1248	1252	T35-5	75 g	{"unit": "g"}
S0006322312001096-1190	5	MeasuredEntity	1253	1269	T205-5	glucose solution	{"HasQuantity": "T35-5"}
S0006322312001096-1190	6	Quantity	1441	1450	T56-6	1.4%–3.1%	{"mods": ["IsRange"], "unit": "%"}
S0006322312001096-1190	6	MeasuredProperty	1410	1439	T66-6	mean coefficient of variation	{"HasQuantity": "T56-6"}
S0006322312001096-1190	6	MeasuredEntity	1308	1330	T1-6	glucose oxidase method	{"HasProperty": "T66-6"}
S0006322312001096-1190	7	Quantity	1493	1504	T157-7	≥7.0 mmol/L	{"mods": ["IsRange"], "unit": "mmol/L"}
S0006322312001096-1190	7	MeasuredEntity	1477	1492	T237-7	fasting glucose	{"HasQuantity": "T157-7"}
S0006322312001096-1190	8	Quantity	1508	1514	T1-8	2-hour	{"unit": "hour"}
S0006322312001096-1190	8	MeasuredEntity	1515	1531	T3-8	postload glucose	{"HasQuantity": "T1-8"}
S0006322312001096-1190	9	Quantity	1532	1544	T218-9	≥11.1 mmol/L	{"mods": ["IsRange"], "unit": "mmol/L"}
S0006322312001096-1190	9	MeasuredEntity	1508	1531	T228-9	2-hour postload glucose	{"HasQuantity": "T218-9"}
S0006322312001096-1190	10	Quantity	1704	1713	T79-10	5 minutes	{"unit": "minutes"}
S0006322312001096-1190	10	MeasuredEntity	1714	1718	T179-10	rest	{"HasQuantity": "T79-10"}
