docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1221	1	Quantity	279	282	T21-1	95%	{"unit": "%"}
S0006322312001096-1221	1	MeasuredEntity	283	303	T51-1	confidence intervals	{"HasQuantity": "T21-1"}
S0006322312001096-1221	2	Quantity	308	311	T12-2	10%	{"unit": "%"}
S0006322312001096-1221	2	MeasuredProperty	312	329	T62-2	absolute increase	{"HasQuantity": "T12-2"}
S0006322312001096-1221	2	MeasuredEntity	333	343	T1-2	risk score	{"HasProperty": "T62-2"}
S0006322312001096-1221	3	Quantity	438	441	T43-3	90%	{"unit": "%"}
S0006322312001096-1221	3	MeasuredEntity	442	447	T93-3	power	{"HasQuantity": "T43-3"}
S0006322312001096-1221	4	Quantity	475	478	T1-4	.05	
S0006322312001096-1221	4	MeasuredEntity	453	471	T2-4	significance level	{"HasQuantity": "T1-4"}
S0006322312001096-1221	5	Quantity	497	501	T2-5	1.14	
S0006322312001096-1221	5	MeasuredProperty	483	493	T1-5	odds ratio	{"HasQuantity": "T2-5"}
S0006322312001096-1221	5	MeasuredEntity	508	553	T3-5	10% increase in the Framingham CVD risk score	{"HasProperty": "T1-5"}
S0006322312001096-1221	6	Quantity	508	511	T34-6	10%	{"unit": "%"}
S0006322312001096-1221	6	MeasuredProperty	512	520	T74-6	increase	{"HasQuantity": "T34-6"}
S0006322312001096-1221	6	MeasuredEntity	528	553	T84-6	Framingham CVD risk score	{"HasProperty": "T74-6"}
S0006322312001096-1221	7	Quantity	662	666	T1-7	1.40	
S0006322312001096-1221	7	MeasuredProperty	645	656	T2-7	odds ratios	{"HasQuantity": "T1-7"}
S0006322312001096-1221	7	MeasuredEntity	559	595	T3-7	depressive symptoms defined by CES-D	{"HasProperty": "T2-7"}
S0006322312001096-1221	8	Quantity	671	675	T3-8	1.24	
S0006322312001096-1221	8	MeasuredProperty	645	656	T2-8	odds ratios	{"HasQuantity": "T3-8"}
S0006322312001096-1221	8	MeasuredEntity	600	625	T1-8	antidepressant medication	{"HasProperty": "T2-8"}
