docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0025322712001600-2406	1	Quantity	608	613	T1-1	< 9 m	{"mods": ["IsRange"], "unit": "m"}
S0025322712001600-2406	1	MeasuredProperty	614	618	T3-1	long	{"HasQuantity": "T1-1"}
S0025322712001600-2406	1	MeasuredEntity	598	603	T2-1	cores	{"HasProperty": "T3-1"}
S0025322712001600-2406	2	Quantity	750	766	T1-2	greater than 10%	{"mods": ["IsRange"], "unit": "%"}
S0025322712001600-2406	2	MeasuredProperty	739	745	T4-2	values	{"HasQuantity": "T1-2"}
S0025322712001600-2406	2	MeasuredEntity	726	738	T3-2	clay mineral	{"HasProperty": "T4-2"}
S0025322712001600-2406	3	Quantity	795	809	T1-3	better than 5%	{"unit": "%"}
S0025322712001600-2406	3	MeasuredProperty	810	816	T3-3	weight	{"HasQuantity": "T1-3"}
S0025322712001600-2406	3	MeasuredEntity	767	778	T4-3	uncertainty	{"HasProperty": "T3-3"}
S0025322712001600-2406	4	Quantity	824	827	T1-4	95%	{"unit": "%"}
S0025322712001600-2406	4	MeasuredProperty	828	844	T3-4	confidence level	{"HasQuantity": "T1-4"}
S0025322712001600-2406	4	MeasuredEntity	739	745	T5-4	values	{"HasProperty": "T3-4"}
