docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378383911001669-2260	1	Quantity	47	50	T1-1	two	{"mods": ["IsCount"]}
S0378383911001669-2260	1	MeasuredEntity	51	58	T2-1	beaches	{"HasQuantity": "T1-1"}
S0378383911001669-2260	2	Quantity	377	395	T1-2	1.3 mm and 8.4 mm,	{"mods": ["IsList"], "unit": "mm"}
S0378383911001669-2260	2	MeasuredProperty	364	373	T2-2	roughness	{"HasQuantity": "T1-2"}
S0378383911001669-2260	2	MeasuredEntity	47	58	T3-2	two beaches	{"HasProperty": "T2-2"}
S0378383911001669-2260	3	Quantity	445	462	T1-3	approximately 50%	{"mods": ["IsApproximate"], "unit": "%"}
S0378383911001669-2260	3	MeasuredProperty	232	248	T2-3	friction factors	{"HasQuantity": "T1-3"}
S0378383911001669-2260	3	MeasuredEntity	428	441	T4-3	rougher beach	{"HasProperty": "T2-3"}
S0378383911001669-2260	3	Qualifier	413	419	T3-3	higher	{"Qualifies": "T2-3"}
S0378383911001669-2260	4	Quantity	846	853	T1-4	0.072 m	{"unit": "m"}
S0378383911001669-2260	4	MeasuredEntity	842	843	T2-4	x	{"HasQuantity": "T1-4"}
S0378383911001669-2260	5	Quantity	1006	1013	T1-5	2.377 m	{"unit": "m"}
S0378383911001669-2260	5	MeasuredEntity	1002	1003	T2-5	x	{"HasQuantity": "T1-5"}
S0378383911001669-2260	6	Quantity	1063	1069	T1-6	8.4 mm	{"unit": "mm"}
S0378383911001669-2260	6	MeasuredEntity	1070	1075	T2-6	beach	{"HasQuantity": "T1-6"}
S0378383911001669-2260	7	Quantity	1544	1550	T1-7	8.4 mm	{"unit": "mm"}
S0378383911001669-2260	7	MeasuredEntity	1551	1556	T2-7	beach	{"HasQuantity": "T1-7"}
S0378383911001669-2260	8	Quantity	1588	1594	T1-8	1.3 mm	{"unit": "mm"}
S0378383911001669-2260	8	MeasuredEntity	1595	1600	T2-8	beach	{"HasQuantity": "T1-8"}
S0378383911001669-2260	9	Quantity	1633	1639	T1-9	1.3 mm	{"unit": "mm"}
S0378383911001669-2260	9	MeasuredEntity	1640	1645	T2-9	beach	{"HasQuantity": "T1-9"}
S0378383911001669-2260	10	Quantity	1705	1708	T1-10	two	{"mods": ["IsCount"]}
S0378383911001669-2260	10	MeasuredEntity	1709	1738	T2-10	lowest locations on the beach	{"HasQuantity": "T1-10"}
