docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1387700313001822-661	1	Quantity	456	462	T1-1	260 nm	{"unit": "nm"}
S1387700313001822-661	1	MeasuredProperty	435	448	T4-1	negative band	{"HasQuantity": "T1-1"}
S1387700313001822-661	1	MeasuredEntity	226	256	T3-1	solid state CD spectrum of GMP	{"HasProperty": "T4-1"}
S1387700313001822-661	2	Quantity	599	609	T1-2	215–225 nm	{"mods": ["IsRange"], "unit": "nm"}
S1387700313001822-661	2	MeasuredProperty	582	595	T3-2	negative band	{"HasQuantity": "T1-2"}
S1387700313001822-661	2	MeasuredEntity	550	571	T4-2	spectrum of complex 1	{"HasProperty": "T3-2"}
S1387700313001822-661	3	Quantity	895	901	T1-3	297 nm	{"unit": "nm"}
S1387700313001822-661	3	MeasuredEntity	864	882	T3-3	strong negative CE	{"HasQuantity": "T1-3"}
S1387700313001822-661	3	Qualifier	883	894	T4-3	centered at	{"Qualifies": "T1-3"}
S1387700313001822-661	4	Quantity	905	916	T1-4	≈ − 10 mdeg	{"mods": ["IsApproximate"], "unit": "mdeg"}
S1387700313001822-661	4	MeasuredEntity	903	904	T3-4	θ	{"HasQuantity": "T1-4"}
