docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-1369	1	Quantity	51	72	T1-1	more than 10 passages	{"mods": ["IsRange"], "unit": "passages"}
S1873506113001116-1369	1	MeasuredProperty	20	46	T4-1	cultured in spinner flasks	{"HasQuantity": "T1-1"}
S1873506113001116-1369	1	MeasuredEntity	0	19	T3-1	BC1 and TNC1 hiPSCs	{"HasProperty": "T4-1"}
S1873506113001116-1369	2	Quantity	399	402	T1-2	10%	{"unit": "%"}
S1873506113001116-1369	2	MeasuredEntity	403	408	T2-2	serum	{"HasQuantity": "T1-2"}
S1873506113001116-1369	3	Quantity	434	446	T1-3	After 8 days	{"unit": "days"}
S1873506113001116-1369	3	MeasuredProperty	450	463	T4-3	spinner flask	{"HasQuantity": "T1-3"}
S1873506113001116-1369	3	MeasuredEntity	550	580	T3-3	cells of all three germ layers	{"HasProperty": "T4-3"}
S1873506113001116-1369	4	Quantity	476	482	T1-4	4 days	{"unit": "days"}
S1873506113001116-1369	4	MeasuredProperty	486	548	T2-4	gelatin-coated tissue culture plates in differentiation medium	{"HasQuantity": "T1-4"}
S1873506113001116-1369	4	MeasuredEntity	550	580	T3-4	cells of all three germ layers	{"HasProperty": "T2-4"}
S1873506113001116-1369	5	Quantity	1185	1199	T1-5	43.57% ± 4.35%	{"mods": ["HasTolerance"], "unit": "%"}
S1873506113001116-1369	5	MeasuredProperty	1235	1250	T4-5	CD34+CD45+ HPCs	{"HasQuantity": "T1-5"}
S1873506113001116-1369	5	MeasuredEntity	1156	1159	T2-5	BC1	{"HasProperty": "T4-5"}
S1873506113001116-1369	5	Qualifier	1251	1279	T5-5	on day 14 of differentiation	{"Qualifies": "T4-5"}
S1873506113001116-1369	6	Quantity	1205	1206	T1-6	3	
S1873506113001116-1369	6	MeasuredProperty	1201	1202	T2-6	n	{"HasQuantity": "T1-6"}
S1873506113001116-1369	6	MeasuredEntity	1156	1159	T3-6	BC1	{"HasProperty": "T2-6"}
S1873506113001116-1369	7	Quantity	1212	1226	T1-7	43.22% ± 7.13%	{"mods": ["HasTolerance"], "unit": "%"}
S1873506113001116-1369	7	MeasuredProperty	1235	1250	T4-7	CD34+CD45+ HPCs	{"HasQuantity": "T1-7"}
S1873506113001116-1369	7	MeasuredEntity	1164	1168	T2-7	TNC1	{"HasProperty": "T4-7"}
S1873506113001116-1369	7	Qualifier	1254	1279	T5-7	day 14 of differentiation	{"Qualifies": "T4-7"}
S1873506113001116-1369	8	Quantity	1232	1233	T1-8	3	
S1873506113001116-1369	8	MeasuredProperty	1228	1229	T2-8	n	{"HasQuantity": "T1-8"}
S1873506113001116-1369	8	MeasuredEntity	1164	1168	T3-8	TNC1	{"HasProperty": "T2-8"}
S1873506113001116-1369	9	Quantity	1533	1539	T1-9	0.0307	
S1873506113001116-1369	9	MeasuredProperty	1529	1530	T3-9	P	{"HasQuantity": "T1-9"}
S1873506113001116-1369	9	MeasuredEntity	1468	1488	T2-9	total number of CFUs	{"HasProperty": "T3-9"}
S1873506113001116-1369	10	Quantity	1545	1546	T1-10	3	
S1873506113001116-1369	10	MeasuredProperty	1541	1542	T3-10	n	{"HasQuantity": "T1-10"}
S1873506113001116-1369	10	MeasuredEntity	1468	1488	T2-10	total number of CFUs	{"HasProperty": "T3-10"}
