docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0169433213008933-689	1	Quantity	184	190	T1-1	(80/20	
S0169433213008933-689	1	MeasuredProperty	169	183	T3-1	gold/palladium	{"HasQuantity": "T1-1"}
S0169433213008933-689	1	MeasuredEntity	192	197	T2-1	alloy	{"HasProperty": "T3-1"}
S0169433213008933-689	2	Quantity	257	271	T1-2	0.06–0.07 mBar	{"mods": ["IsRange"], "unit": "mBar"}
S0169433213008933-689	2	MeasuredProperty	272	280	T3-2	pressure	{"HasQuantity": "T1-2"}
S0169433213008933-689	2	MeasuredEntity	284	289	T4-2	Argon	{"HasProperty": "T3-2"}
S0169433213008933-689	3	Quantity	323	328	T1-3	240 s	{"unit": "s"}
S0169433213008933-689	3	MeasuredProperty	309	318	T2-3	processed	{"HasQuantity": "T1-3"}
S0169433213008933-689	3	MeasuredEntity	291	298	T4-3	Samples	{"HasProperty": "T2-3"}
S0169433213008933-689	4	Quantity	332	337	T1-4	30 mA	{"unit": "mA"}
S0169433213008933-689	4	MeasuredProperty	338	345	T3-4	current	{"HasQuantity": "T1-4"}
S0169433213008933-689	4	MeasuredEntity	309	318	T4-4	processed	{"HasProperty": "T3-4"}
