docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-710	1	Quantity	103	113	T1-1	after 48 h	{"unit": "h"}
S1873506113001116-710	1	MeasuredProperty	66	88	T3-1	Light microscope image	{"HasQuantity": "T1-1"}
S1873506113001116-710	1	MeasuredEntity	92	102	T2-1	aggregates	{"HasProperty": "T3-1"}
S1873506113001116-710	1	Qualifier	114	192	T4-1	post-inoculation of single suspension BC1 cells in ultra-low attachment plates	{"Qualifies": "T1-1"}
S1873506113001116-710	2	Quantity	273	284	T1-2	13 passages	{"unit": "passages"}
S1873506113001116-710	2	MeasuredProperty	231	268	T3-2	expanded in static suspension culture	{"HasQuantity": "T1-2"}
S1873506113001116-710	2	MeasuredEntity	198	229	T2-2	BC1 cells cultured in E8 medium	{"HasProperty": "T3-2"}
S1873506113001116-710	3	Quantity	286	293	T1-3	45 days	
S1873506113001116-710	3	MeasuredEntity	273	284	T2-3	13 passages	{"HasQuantity": "T1-3"}
S1873506113001116-710	4	Quantity	299	300	T1-4	3	
S1873506113001116-710	4	MeasuredProperty	295	296	T2-4	n	{"HasQuantity": "T1-4"}
S1873506113001116-710	4	MeasuredEntity	273	284	T3-4	13 passages	{"HasProperty": "T2-4"}
S1873506113001116-710	5	Quantity	333	334	T1-5	3	
S1873506113001116-710	5	MeasuredProperty	329	330	T3-5	n	{"HasQuantity": "T1-5"}
S1873506113001116-710	5	MeasuredEntity	307	327	T2-5	Flow cytometry plots	{"HasProperty": "T3-5"}
S1873506113001116-710	6	Quantity	369	386	T1-6	after 13 passages	{"mods": ["IsRange"], "unit": "passages"}
S1873506113001116-710	6	MeasuredEntity	390	407	T2-6	static suspension	{"HasQuantity": "T1-6"}
S1873506113001116-710	7	Quantity	626	632	T1-7	200 μm	{"unit": "μm"}
S1873506113001116-710	7	MeasuredEntity	613	623	T2-7	Scale bars	{"HasQuantity": "T1-7"}
