docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-1204	1	Quantity	391	410	T1-1	at least 3 passages	{"mods": ["IsRange"], "unit": "passages"}
S1873506113001116-1204	1	MeasuredProperty	323	360	T4-1	cultured on E8 feeder-free conditions	{"HasQuantity": "T1-1"}
S1873506113001116-1204	1	MeasuredEntity	313	322	T2-1	BC1 cells	{"HasProperty": "T4-1"}
S1873506113001116-1204	2	Quantity	591	602	T1-2	within 24 h	{"mods": ["IsRange"], "unit": "h"}
S1873506113001116-1204	2	MeasuredProperty	541	590	T4-2	survived and formed convex dish-shaped aggregates	{"HasQuantity": "T1-2"}
S1873506113001116-1204	2	MeasuredEntity	535	540	T3-2	cells	{"HasProperty": "T4-2"}
S1873506113001116-1204	3	Quantity	827	853	T1-3	3.7 ± 0.9 fold per passage	{"mods": ["IsMeanHasTolerance"], "unit": "fold per passage"}
S1873506113001116-1204	3	MeasuredProperty	819	823	T4-3	rate	{"HasQuantity": "T1-3"}
S1873506113001116-1204	3	MeasuredEntity	750	759	T5-3	BC1 cells	{"HasProperty": "T4-3"}
S1873506113001116-1204	3	Qualifier	811	818	T2-3	average	{"Qualifies": "T1-3"}
S1873506113001116-1204	3	Qualifier	760	768	T6-3	expanded	{"Qualifies": "T4-3"}
S1873506113001116-1204	4	Quantity	855	869	T1-4	3.7 × 106 fold	{"unit": "fold"}
S1873506113001116-1204	4	MeasuredEntity	750	759	T3-4	BC1 cells	{"HasQuantity": "T1-4"}
S1873506113001116-1204	4	Qualifier	870	878	T4-4	increase	{"Qualifies": "T1-4"}
S1873506113001116-1204	5	Quantity	893	898	T1-5	> 99%	{"mods": ["IsRange"], "unit": "%"}
S1873506113001116-1204	5	MeasuredProperty	918	927	T4-5	TRA-1–60+	{"HasQuantity": "T1-5"}
S1873506113001116-1204	5	MeasuredEntity	906	911	T3-5	cells	{"HasProperty": "T4-5"}
S1873506113001116-1204	5	Qualifier	928	945	T5-5	after 13 passages	{"Qualifies": "T4-5"}
S1873506113001116-1204	6	Quantity	934	936	T1-6	13	{"mods": ["IsCount"]}
S1873506113001116-1204	6	MeasuredEntity	937	945	T2-6	passages	{"HasQuantity": "T1-6"}
S1873506113001116-1204	7	Quantity	1208	1220	T1-7	46.8% ± 1.6%	{"mods": ["HasTolerance"], "unit": "%"}
S1873506113001116-1204	7	MeasuredProperty	1243	1258	T3-7	CD34+CD45+ HPCs	{"HasQuantity": "T1-7"}
S1873506113001116-1204	7	MeasuredEntity	1228	1233	T2-7	cells	{"HasProperty": "T3-7"}
S1873506113001116-1204	8	Quantity	1383	1390	T1-8	one-day	{"unit": "day"}
S1873506113001116-1204	8	MeasuredProperty	1391	1400	T3-8	treatment	{"HasQuantity": "T1-8"}
S1873506113001116-1204	8	MeasuredEntity	1298	1321	T5-8	undifferentiated hiPSCs	{"HasProperty": "T3-8"}
S1873506113001116-1204	8	Qualifier	1401	1410	T4-8	of Y27632	{"Qualifies": "T3-8"}
