docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0165587612003680-998	1	Quantity	123	126	T1-1	two	{"mods": ["IsCount"]}
S0165587612003680-998	1	MeasuredEntity	127	131	T2-1	ears	{"HasQuantity": "T1-1"}
S0165587612003680-998	2	Quantity	196	208	T1-2	at least one	{"mods": ["IsCount", "IsRange"]}
S0165587612003680-998	2	MeasuredEntity	209	212	T2-2	ear	{"HasQuantity": "T1-2"}
S0165587612003680-998	2	Qualifier	219	244	T3-2	culture/confocal positive	{"Qualifies": "T2-2"}
S0165587612003680-998	3	Quantity	249	261	T1-3	at least one	{"mods": ["IsCount", "IsRange"]}
S0165587612003680-998	3	MeasuredEntity	262	265	T2-3	ear	{"HasQuantity": "T1-3"}
S0165587612003680-998	3	Qualifier	266	285	T3-3	containing biofilms	{"Qualifies": "T2-3"}
S0165587612003680-998	4	Quantity	403	408	T1-4	54.3%	{"unit": "%"}
S0165587612003680-998	4	MeasuredProperty	333	349	T2-4	culture-positive	{"HasQuantity": "T1-4"}
S0165587612003680-998	4	MeasuredEntity	287	295	T3-4	Children	{"HasProperty": "T2-4"}
S0165587612003680-998	5	Quantity	413	418	T1-5	14.3%	{"unit": "%"}
S0165587612003680-998	5	MeasuredProperty	333	349	T3-5	culture-positive	{"HasQuantity": "T1-5"}
S0165587612003680-998	5	MeasuredEntity	395	401	T2-5	adults	{"HasProperty": "T3-5"}
S0165587612003680-998	6	Quantity	420	425	T1-6	82.9%	{"unit": "%"}
S0165587612003680-998	6	MeasuredProperty	351	368	T4-6	confocal-positive	{"HasQuantity": "T1-6"}
S0165587612003680-998	6	MeasuredEntity	287	295	T2-6	Children	{"HasProperty": "T4-6"}
S0165587612003680-998	7	Quantity	430	435	T1-7	57.1%	{"unit": "%"}
S0165587612003680-998	7	MeasuredProperty	351	368	T5-7	confocal-positive	{"HasQuantity": "T1-7"}
S0165587612003680-998	7	MeasuredEntity	395	401	T3-7	adults	{"HasProperty": "T5-7"}
S0165587612003680-998	8	Quantity	441	446	T1-8	67.9%	{"unit": "%"}
S0165587612003680-998	8	MeasuredProperty	374	381	T3-8	biofilm	{"HasQuantity": "T1-8"}
S0165587612003680-998	8	MeasuredEntity	287	295	T2-8	Children	{"HasProperty": "T3-8"}
S0165587612003680-998	9	Quantity	451	453	T1-9	0%	{"unit": "%"}
S0165587612003680-998	9	MeasuredProperty	374	381	T3-9	biofilm	{"HasQuantity": "T1-9"}
S0165587612003680-998	9	MeasuredEntity	395	401	T2-9	adults	{"HasProperty": "T3-9"}
S0165587612003680-998	10	Quantity	567	571	T1-10	0.02	
S0165587612003680-998	10	MeasuredProperty	563	564	T2-10	p	{"HasQuantity": "T1-10"}
S0165587612003680-998	10	MeasuredEntity	543	562	T3-10	Fisher's exact test	{"HasProperty": "T2-10"}
